dataset,cost,seed,pop_size,ngen,mut_rate,cross_rate,timeout,slurm
abz5,1381,698531,500,5000,0.3,0.5,300,53319
abz5,1376,151273,300,5000,0.3,0.5,300,41619
abz5,1364,147799,200,5000,0.5,0.3,300,16529
abz5,1354,151273,300,5000,0.3,0.4,300,41609
abz5,1343,698531,500,5000,0.3,0.6,300,53329
abz5,1352,698531,500,5000,0.3,0.7,300,53339
abz5,1336,533382,200,5000,0.3,0.6,300,20929
abz5,1349,151273,300,5000,0.3,0.3,300,41599
abz5,1385,698531,500,5000,0.4,0.1,300,53349
abz5,1352,147799,200,5000,0.5,0.2,300,16519
abz5,1390,51673,1000,5000,0.2,0.2,300,4159
abz5,1340,151273,300,5000,0.3,0.2,300,41589
abz5,1385,698531,500,5000,0.4,0.2,300,53359
abz5,1385,151273,300,5000,0.3,0.1,300,41579
abz5,1359,698531,500,5000,0.4,0.3,300,53369
abz5,1352,533382,200,5000,0.3,0.7,300,20939
abz5,1370,698531,500,5000,0.4,0.4,300,53379
abz5,1330,147799,200,5000,0.5,0.1,300,16509
abz5,1358,151273,300,5000,0.2,0.8,300,41569
abz5,1370,698531,500,5000,0.4,0.5,300,53389
abz5,1353,960512,200,5000,0.6,0.4,300,5339
abz5,1294,151273,300,5000,0.2,0.7,300,41559
abz5,1368,698531,500,5000,0.4,0.6,300,53399
abz5,1342,151273,300,5000,0.2,0.6,300,41549
abz5,1394,698531,500,5000,0.5,0.1,300,53409
abz5,1348,147799,200,5000,0.4,0.6,300,16499
abz5,1359,533382,200,5000,0.4,0.1,300,20949
abz5,1353,533382,200,5000,0.3,0.5,300,20919
abz5,1377,151273,300,5000,0.3,0.6,300,41629
abz5,1357,698531,500,5000,0.3,0.4,300,53309
abz5,1376,151273,300,5000,0.3,0.7,300,41639
abz5,1353,151273,300,5000,0.5,0.1,300,41709
abz5,1341,698531,500,5000,0.2,0.2,300,53209
abz5,1333,533382,200,5000,0.3,0.2,300,20889
abz5,1339,147799,200,5000,0.6,0.2,300,16569
abz5,1353,698531,500,5000,0.2,0.3,300,53219
abz5,1408,237663,1000,5000,0.4,0.5,300,2089
abz5,1368,151273,300,5000,0.4,0.6,300,41699
abz5,1360,698531,500,5000,0.2,0.4,300,53229
abz5,1366,51673,1000,5000,0.2,0.3,300,4169
abz5,1365,151273,300,5000,0.4,0.5,300,41689
abz5,1327,698531,500,5000,0.2,0.5,300,53239
abz5,1321,147799,200,5000,0.6,0.1,300,16559
abz5,1333,533382,200,5000,0.3,0.3,300,20899
abz5,1374,151273,300,5000,0.2,0.5,300,41539
abz5,1335,698531,500,5000,0.2,0.6,300,53249
abz5,1354,151273,300,5000,0.4,0.4,300,41679
abz5,1379,698531,500,5000,0.2,0.7,300,53259
abz5,1386,698531,500,5000,0.2,0.8,300,53269
abz5,1390,151273,300,5000,0.4,0.3,300,41669
abz5,1357,147799,200,5000,0.5,0.5,300,16549
abz5,1344,151273,300,5000,0.4,0.2,300,41659
abz5,1378,698531,500,5000,0.3,0.1,300,53279
abz5,1344,533382,200,5000,0.3,0.4,300,20909
abz5,1355,698531,500,5000,0.3,0.2,300,53289
abz5,1331,960512,200,5000,0.6,0.3,300,5329
abz5,1335,151273,300,5000,0.4,0.1,300,41649
abz5,1331,147799,200,5000,0.5,0.4,300,16539
abz5,1364,698531,500,5000,0.3,0.3,300,53299
abz5,1322,237663,100,5000,0.3,0.4,300,209
abz5,1275,533382,100,5000,0.5,0.5,300,20599
abz5,1371,698531,500,5000,0.5,0.2,300,53419
abz5,1369,698531,500,5000,0.5,0.3,300,53429
abz5,1353,147799,200,5000,0.4,0.1,300,16449
abz5,1376,151273,300,5000,0.1,0.3,300,41429
abz5,1381,698531,500,5000,0.9,0.1,300,53549
abz5,1363,151273,300,5000,0.1,0.2,300,41419
abz5,1348,698531,1000,5000,0.1,0.1,300,53559
abz5,1329,533382,200,5000,0.4,0.6,300,20999
abz5,1394,698531,1000,5000,0.1,0.2,300,53569
abz5,1351,147799,200,5000,0.3,0.7,300,16439
abz5,1334,151273,300,5000,0.1,0.1,300,41409
abz5,1337,151273,200,5000,0.9,0.1,300,41399
abz5,1387,698531,1000,5000,0.1,0.3,300,53579
abz5,1375,51673,1000,5000,0.1,0.9,300,4139
abz5,1334,151273,200,5000,0.8,0.2,300,41389
abz5,1397,698531,1000,5000,0.1,0.4,300,53589
abz5,1342,960512,200,5000,0.7,0.2,300,5359
abz5,1352,147799,200,5000,0.3,0.6,300,16429
abz5,1353,533382,200,5000,0.5,0.1,300,21009
abz5,1363,698531,1000,5000,0.1,0.5,300,53599
abz5,1346,151273,200,5000,0.8,0.1,300,41379
abz5,1375,698531,1000,5000,0.1,0.6,300,53609
abz5,1356,151273,200,5000,0.7,0.3,300,41369
abz5,1419,698531,1000,5000,0.1,0.7,300,53619
abz5,1352,147799,200,5000,0.3,0.5,300,16419
abz5,1336,151273,200,5000,0.7,0.2,300,41359
abz5,1354,533382,200,5000,0.5,0.2,300,21019
abz5,1364,698531,1000,5000,0.1,0.8,300,53629
abz5,1342,151273,200,5000,0.7,0.1,300,41349
abz5,1380,698531,500,5000,0.8,0.2,300,53539
abz5,1352,151273,300,5000,0.1,0.4,300,41439
abz5,1395,237663,1000,5000,0.4,0.6,300,2099
abz5,1376,698531,500,5000,0.8,0.1,300,53529
abz5,1326,237663,500,5000,0.4,0.6,300,1649
abz5,1346,147799,200,5000,0.4,0.5,300,16489
abz5,1356,533382,200,5000,0.4,0.2,300,20959
abz5,1371,151273,300,5000,0.2,0.3,300,41519
abz5,1353,698531,500,5000,0.5,0.4,300,53439
abz5,1334,151273,300,5000,0.2,0.2,300,41509
abz5,1322,698531,500,5000,0.5,0.5,300,53449
abz5,1347,151273,300,5000,0.2,0.1,300,41499
abz5,1371,698531,500,5000,0.6,0.1,300,53459
abz5,1334,147799,200,5000,0.4,0.4,300,16479
abz5,1367,533382,200,5000,0.4,0.3,300,20969
abz5,1399,698531,500,5000,0.6,0.2,300,53469
abz5,1381,51673,1000,5000,0.2,0.1,300,4149
abz5,1357,151273,300,5000,0.2,0.4,300,41529
abz5,1384,151273,300,5000,0.1,0.9,300,41489
abz5,1330,151273,300,5000,0.1,0.8,300,41479
abz5,1324,147799,200,5000,0.4,0.3,300,16469
abz5,1378,698531,500,5000,0.6,0.4,300,53489
abz5,1352,960512,200,5000,0.7,0.1,300,5349
abz5,1339,533382,200,5000,0.4,0.4,300,20979
abz5,1356,698531,500,5000,0.7,0.1,300,53499
abz5,1356,151273,300,5000,0.1,0.7,300,41469
abz5,1402,698531,500,5000,0.7,0.2,300,53509
abz5,1325,151273,300,5000,0.1,0.6,300,41459
abz5,1347,147799,200,5000,0.4,0.2,300,16459
abz5,1362,151273,300,5000,0.1,0.5,300,41449
abz5,1399,698531,500,5000,0.7,0.3,300,53519
abz5,1383,533382,200,5000,0.4,0.5,300,20989
abz5,1377,698531,500,5000,0.6,0.3,300,53479
abz5,1370,151273,1000,5000,0.3,0.1,300,42479
abz5,1339,698531,200,5000,0.2,0.3,300,52319
abz5,1378,147799,300,5000,0.4,0.2,300,16909
abz5,1359,476327,500,5000,0.4,0.3,300,51119
abz5,1319,332788,200,5000,0.5,0.3,300,43529
abz5,1340,332788,200,5000,0.5,0.2,300,43519
abz5,1370,476327,500,5000,0.4,0.4,300,51129
abz5,1391,869205,1000,5000,0.7,0.2,300,20209
abz5,1348,476327,500,5000,0.4,0.5,300,51139
abz5,1338,332788,200,5000,0.5,0.1,300,43509
abz5,1350,147799,500,5000,0.4,0.1,300,17349
abz5,1321,332788,200,5000,0.4,0.6,300,43499
abz5,1355,476327,500,5000,0.4,0.6,300,51149
abz5,1392,476327,500,5000,0.5,0.1,300,51159
abz5,1381,51673,1000,5000,0.4,0.6,300,4349
abz5,1406,869205,1000,5000,0.7,0.3,300,20219
abz5,1372,476327,500,5000,0.5,0.2,300,51169
abz5,1345,332788,200,5000,0.4,0.5,300,43489
abz5,1395,147799,500,5000,0.3,0.7,300,17339
abz5,1340,332788,200,5000,0.4,0.4,300,43479
abz5,1374,476327,500,5000,0.5,0.3,300,51179
abz5,1347,332788,200,5000,0.4,0.3,300,43469
abz5,1368,476327,500,5000,0.5,0.4,300,51189
abz5,1322,960512,200,5000,0.2,0.8,300,5119
abz5,1372,147799,500,5000,0.3,0.6,300,17329
abz5,1357,476327,500,5000,0.5,0.5,300,51199
abz5,1381,869205,1000,5000,0.8,0.1,300,20229
abz5,1379,332788,200,5000,0.4,0.2,300,43459
abz5,1360,332788,200,5000,0.4,0.1,300,43449
abz5,1339,476327,500,5000,0.6,0.1,300,51209
abz5,1409,147799,500,5000,0.4,0.2,300,17359
abz5,1364,332788,200,5000,0.3,0.7,300,43439
abz5,1355,332788,200,5000,0.5,0.4,300,43539
abz5,1406,869205,1000,5000,0.7,0.1,300,20199
abz5,1367,147799,500,5000,0.4,0.6,300,17399
abz5,1351,332788,200,5000,0.7,0.3,300,43619
abz5,1346,476327,500,5000,0.2,0.8,300,51019
abz5,1319,332788,200,5000,0.7,0.2,300,43609
abz5,1346,476327,500,5000,0.3,0.1,300,51029
abz5,1364,332788,200,5000,0.7,0.1,300,43599
abz5,1372,237663,500,5000,0.6,0.4,300,1739
abz5,1360,147799,500,5000,0.4,0.5,300,17389
abz5,1370,476327,500,5000,0.3,0.2,300,51039
abz5,1359,869205,1000,5000,0.6,0.3,300,20179
abz5,1370,51673,1000,5000,0.5,0.1,300,4359
abz5,1373,476327,500,5000,0.3,0.3,300,51049
abz5,1303,332788,200,5000,0.6,0.4,300,43589
abz5,1358,476327,500,5000,0.3,0.4,300,51059
abz5,1313,332788,200,5000,0.6,0.3,300,43579
abz5,1360,147799,500,5000,0.4,0.4,300,17379
abz5,1348,476327,500,5000,0.3,0.5,300,51069
abz5,1414,869205,1000,5000,0.6,0.4,300,20189
abz5,1383,237663,1000,5000,0.3,0.5,300,2019
abz5,1389,476327,500,5000,0.3,0.6,300,51079
abz5,1306,332788,200,5000,0.6,0.2,300,43569
abz5,1354,476327,500,5000,0.3,0.7,300,51089
abz5,1306,332788,200,5000,0.6,0.1,300,43559
abz5,1346,147799,500,5000,0.4,0.3,300,17369
abz5,1363,960512,200,5000,0.2,0.7,300,5109
abz5,1344,332788,200,5000,0.5,0.5,300,43549
abz5,1338,476327,500,5000,0.4,0.1,300,51099
abz5,1364,476327,500,5000,0.4,0.2,300,51109
abz5,1375,476327,500,5000,0.6,0.2,300,51219
abz5,1384,147799,500,5000,0.3,0.5,300,17319
abz5,1401,869205,1000,5000,0.8,0.2,300,20239
abz5,1364,332788,200,5000,0.2,0.4,300,43329
abz5,1370,476327,1000,5000,0.1,0.5,300,51349
abz5,1309,533382,100,5000,0.1,0.3,300,20279
abz5,1365,332788,200,5000,0.2,0.3,300,43319
abz5,1378,147799,500,5000,0.2,0.8,300,17269
abz5,1355,476327,1000,5000,0.1,0.6,300,51359
abz5,1327,332788,200,5000,0.2,0.2,300,43309
abz5,1395,476327,1000,5000,0.1,0.7,300,51369
abz5,1323,533382,100,5000,0.1,0.4,300,20289
abz5,1370,237663,1000,5000,0.3,0.6,300,2029
abz5,1378,476327,1000,5000,0.1,0.8,300,51379
abz5,1342,332788,200,5000,0.2,0.1,300,43299
abz5,1372,147799,500,5000,0.2,0.7,300,17259
abz5,1356,51673,1000,5000,0.4,0.4,300,4329
abz5,1357,476327,1000,5000,0.1,0.9,300,51389
abz5,1316,960512,200,5000,0.3,0.2,300,5139
abz5,1363,332788,200,5000,0.1,0.9,300,43289
abz5,1353,476327,1000,5000,0.2,0.1,300,51399
abz5,1367,332788,200,5000,0.1,0.8,300,43279
abz5,1400,476327,1000,5000,0.2,0.2,300,51409
abz5,1381,147799,500,5000,0.2,0.6,300,17249
abz5,1304,533382,100,5000,0.1,0.5,300,20299
abz5,1379,476327,1000,5000,0.2,0.3,300,51419
abz5,1351,332788,200,5000,0.1,0.7,300,43269
abz5,1369,332788,200,5000,0.1,0.6,300,43259
abz5,1412,476327,1000,5000,0.2,0.4,300,51429
abz5,1359,147799,500,5000,0.2,0.5,300,17239
abz5,1381,476327,1000,5000,0.1,0.4,300,51339
abz5,1326,332788,200,5000,0.2,0.5,300,43339
abz5,1355,147799,500,5000,0.3,0.1,300,17279
abz5,1366,476327,1000,5000,0.1,0.3,300,51329
abz5,1338,332788,200,5000,0.3,0.6,300,43429
abz5,1362,476327,500,5000,0.6,0.3,300,51229
abz5,1348,332788,200,5000,0.3,0.5,300,43419
abz5,1403,476327,500,5000,0.6,0.4,300,51239
abz5,1362,476327,500,5000,0.7,0.1,300,51249
abz5,1360,147799,500,5000,0.3,0.4,300,17309
abz5,1338,332788,200,5000,0.3,0.4,300,43409
abz5,1357,869205,1000,5000,0.9,0.1,300,20249
abz5,1342,476327,500,5000,0.7,0.2,300,51259
abz5,1365,332788,200,5000,0.3,0.3,300,43399
abz5,1375,476327,500,5000,0.7,0.3,300,51269
abz5,1394,51673,1000,5000,0.4,0.5,300,4339
abz5,1334,332788,200,5000,0.3,0.2,300,43389
abz5,1346,869205,1000,5000,0.6,0.2,300,20169
abz5,1390,476327,500,5000,0.8,0.1,300,51279
abz5,1284,533382,100,5000,0.1,0.1,300,20259
abz5,1316,332788,200,5000,0.3,0.1,300,43379
abz5,1355,476327,500,5000,0.8,0.2,300,51289
abz5,1368,960512,200,5000,0.3,0.1,300,5129
abz5,1381,476327,500,5000,0.9,0.1,300,51299
abz5,1302,332788,200,5000,0.2,0.8,300,43369
abz5,1369,237663,500,5000,0.6,0.3,300,1729
abz5,1387,147799,500,5000,0.3,0.2,300,17289
abz5,1345,332788,200,5000,0.2,0.7,300,43359
abz5,1374,476327,1000,5000,0.1,0.1,300,51309
abz5,1362,476327,1000,5000,0.1,0.2,300,51319
abz5,1330,533382,100,5000,0.1,0.2,300,20269
abz5,1362,332788,200,5000,0.2,0.6,300,43349
abz5,1361,147799,500,5000,0.3,0.3,300,17299
abz5,1370,476327,500,5000,0.2,0.7,300,51009
abz5,1365,476327,500,5000,0.2,0.6,300,50999
abz5,1350,332788,200,5000,0.8,0.1,300,43629
abz5,1372,332788,300,5000,0.4,0.1,300,43899
abz5,1363,476327,300,5000,0.4,0.5,300,50689
abz5,1283,960512,200,5000,0.2,0.3,300,5069
abz5,1359,147799,500,5000,0.7,0.3,300,17519
abz5,1395,51673,1000,5000,0.5,0.4,300,4389
abz5,1408,869205,1000,5000,0.4,0.3,300,20069
abz5,1339,476327,300,5000,0.4,0.6,300,50699
abz5,1372,332788,300,5000,0.3,0.7,300,43889
abz5,1352,476327,300,5000,0.5,0.1,300,50709
abz5,1359,332788,300,5000,0.3,0.6,300,43879
abz5,1381,147799,500,5000,0.7,0.2,300,17509
abz5,1369,476327,300,5000,0.5,0.2,300,50719
abz5,1373,332788,300,5000,0.3,0.5,300,43869
abz5,1375,869205,1000,5000,0.4,0.4,300,20079
abz5,1346,476327,300,5000,0.5,0.3,300,50729
abz5,1319,332788,300,5000,0.3,0.4,300,43859
abz5,1378,476327,300,5000,0.5,0.4,300,50739
abz5,1359,332788,300,5000,0.3,0.3,300,43849
abz5,1360,147799,500,5000,0.7,0.1,300,17499
abz5,1368,476327,300,5000,0.5,0.5,300,50749
abz5,1363,332788,300,5000,0.3,0.2,300,43839
abz5,1346,476327,300,5000,0.6,0.1,300,50759
abz5,1396,869205,1000,5000,0.4,0.5,300,20089
abz5,1368,237663,1000,5000,0.3,0.4,300,2009
abz5,1353,476327,300,5000,0.6,0.2,300,50769
abz5,1369,237663,500,5000,0.7,0.1,300,1749
abz5,1359,147799,500,5000,0.6,0.4,300,17489
abz5,1330,476327,300,5000,0.4,0.4,300,50679
abz5,1294,237663,100,5000,0.8,0.2,300,439
abz5,1344,332788,300,5000,0.4,0.2,300,43909
abz5,1399,869205,1000,5000,0.4,0.2,300,20059
abz5,1357,476327,300,5000,0.2,0.8,300,50569
abz5,1362,869205,1000,5000,0.3,0.6,300,20029
abz5,1389,51673,1000,5000,0.5,0.5,300,4399
abz5,1358,476327,300,5000,0.3,0.1,300,50579
abz5,1361,332788,300,5000,0.5,0.4,300,43989
abz5,1387,147799,1000,5000,0.1,0.1,300,17559
abz5,1355,332788,300,5000,0.5,0.3,300,43979
abz5,1351,476327,300,5000,0.3,0.2,300,50589
abz5,1361,960512,200,5000,0.2,0.2,300,5059
abz5,1347,476327,300,5000,0.3,0.3,300,50599
abz5,1375,869205,1000,5000,0.3,0.7,300,20039
abz5,1341,476327,300,5000,0.3,0.4,300,50609
abz5,1379,147799,500,5000,0.9,0.1,300,17549
abz5,1364,332788,300,5000,0.3,0.1,300,43829
abz5,1344,332788,300,5000,0.5,0.2,300,43969
abz5,1329,476327,300,5000,0.3,0.5,300,50619
abz5,1315,332788,300,5000,0.4,0.6,300,43949
abz5,1370,476327,300,5000,0.3,0.6,300,50629
abz5,1386,869205,1000,5000,0.4,0.1,300,20049
abz5,1378,147799,500,5000,0.8,0.2,300,17539
abz5,1371,476327,300,5000,0.3,0.7,300,50639
abz5,1357,332788,300,5000,0.4,0.5,300,43939
abz5,1359,332788,300,5000,0.4,0.4,300,43929
abz5,1347,476327,300,5000,0.4,0.1,300,50649
abz5,1355,332788,300,5000,0.4,0.3,300,43919
abz5,1344,476327,300,5000,0.4,0.2,300,50659
abz5,1350,147799,500,5000,0.8,0.1,300,17529
abz5,1349,476327,300,5000,0.4,0.3,300,50669
abz5,1357,332788,300,5000,0.5,0.1,300,43959
abz5,1373,476327,1000,5000,0.2,0.5,300,51439
abz5,1345,332788,300,5000,0.2,0.8,300,43819
abz5,1378,476327,300,5000,0.6,0.4,300,50789
abz5,1355,237663,200,5000,0.1,0.6,300,509
abz5,1375,147799,500,5000,0.5,0.4,300,17439
abz5,1354,332788,300,5000,0.1,0.6,300,43709
abz5,1367,476327,500,5000,0.1,0.6,300,50909
abz5,1376,869205,1000,5000,0.5,0.4,300,20139
abz5,1361,476327,500,5000,0.1,0.7,300,50919
abz5,1392,332788,300,5000,0.1,0.5,300,43699
abz5,1377,51673,1000,5000,0.5,0.2,300,4369
abz5,1377,147799,500,5000,0.5,0.3,300,17429
abz5,1361,476327,500,5000,0.1,0.8,300,50929
abz5,1352,332788,300,5000,0.1,0.4,300,43689
abz5,1357,476327,500,5000,0.1,0.9,300,50939
abz5,1335,332788,300,5000,0.1,0.3,300,43679
abz5,1406,869205,1000,5000,0.5,0.5,300,20149
abz5,1372,476327,500,5000,0.2,0.1,300,50949
abz5,1368,147799,500,5000,0.5,0.2,300,17419
abz5,1397,476327,500,5000,0.2,0.2,300,50959
abz5,1343,332788,300,5000,0.1,0.2,300,43669
abz5,1326,332788,300,5000,0.1,0.1,300,43659
abz5,1378,476327,500,5000,0.2,0.3,300,50969
abz5,1409,869205,1000,5000,0.6,0.1,300,20159
abz5,1366,476327,500,5000,0.2,0.4,300,50979
abz5,1345,332788,200,5000,0.9,0.1,300,43649
abz5,1353,147799,500,5000,0.5,0.1,300,17409
abz5,1302,332788,200,5000,0.8,0.2,300,43639
abz5,1340,476327,500,5000,0.2,0.5,300,50989
abz5,1343,960512,200,5000,0.2,0.6,300,5099
abz5,1391,476327,500,5000,0.1,0.5,300,50899
abz5,1353,332788,300,5000,0.1,0.7,300,43719
abz5,1344,960512,200,5000,0.2,0.5,300,5089
abz5,1393,476327,500,5000,0.1,0.4,300,50889
abz5,1371,960512,200,5000,0.2,0.4,300,5079
abz5,1393,869205,1000,5000,0.4,0.6,300,20099
abz5,1307,332788,300,5000,0.2,0.7,300,43809
abz5,1392,147799,500,5000,0.6,0.3,300,17479
abz5,1356,476327,300,5000,0.7,0.1,300,50799
abz5,1362,332788,300,5000,0.2,0.6,300,43799
abz5,1356,476327,300,5000,0.7,0.2,300,50809
abz5,1356,51673,1000,5000,0.5,0.3,300,4379
abz5,1362,332788,300,5000,0.2,0.5,300,43789
abz5,1370,476327,300,5000,0.7,0.3,300,50819
abz5,1373,147799,500,5000,0.6,0.2,300,17469
abz5,1392,869205,1000,5000,0.5,0.1,300,20109
abz5,1370,332788,300,5000,0.2,0.4,300,43779
abz5,1371,476327,300,5000,0.6,0.3,300,50779
abz5,1356,476327,300,5000,0.8,0.1,300,50829
abz5,1340,476327,300,5000,0.8,0.2,300,50839
abz5,1355,476327,300,5000,0.9,0.1,300,50849
abz5,1381,147799,500,5000,0.6,0.1,300,17459
abz5,1374,332788,300,5000,0.2,0.2,300,43759
abz5,1398,869205,1000,5000,0.5,0.2,300,20119
abz5,1381,476327,500,5000,0.1,0.1,300,50859
abz5,1346,332788,300,5000,0.2,0.1,300,43749
abz5,1353,476327,500,5000,0.1,0.2,300,50869
abz5,1343,332788,300,5000,0.1,0.9,300,43739
abz5,1364,147799,500,5000,0.5,0.5,300,17449
abz5,1381,476327,500,5000,0.1,0.3,300,50879
abz5,1346,332788,300,5000,0.1,0.8,300,43729
abz5,1388,869205,1000,5000,0.5,0.3,300,20129
abz5,1359,332788,300,5000,0.2,0.3,300,43769
abz5,1367,476327,300,5000,0.2,0.7,300,50559
abz5,1348,332788,200,5000,0.1,0.5,300,43249
abz5,1352,476327,1000,5000,0.2,0.6,300,51449
abz5,1363,237663,1000,5000,0.4,0.1,300,2049
abz5,1335,332788,100,5000,0.1,0.2,300,42769
abz5,1276,332788,100,5000,0.1,0.1,300,42759
abz5,1303,698531,100,5000,0.4,0.2,300,52009
abz5,1308,151273,1000,5000,0.9,0.1,300,42749
abz5,1339,698531,100,5000,0.4,0.3,300,52019
abz5,1334,147799,300,5000,0.6,0.2,300,17019
abz5,1350,533382,100,5000,0.4,0.1,300,20499
abz5,1370,151273,1000,5000,0.8,0.2,300,42739
abz5,1287,698531,100,5000,0.4,0.4,300,52029
abz5,1411,151273,1000,5000,0.8,0.1,300,42729
abz5,1295,698531,100,5000,0.4,0.5,300,52039
abz5,1413,151273,1000,5000,0.7,0.3,300,42719
abz5,1307,698531,100,5000,0.4,0.6,300,52049
abz5,1384,147799,300,5000,0.6,0.1,300,17009
abz5,1328,533382,100,5000,0.4,0.2,300,20509
abz5,1273,698531,100,5000,0.5,0.1,300,52059
abz5,1382,151273,1000,5000,0.7,0.2,300,42709
abz5,1347,698531,100,5000,0.5,0.2,300,52069
abz5,1331,151273,1000,5000,0.7,0.1,300,42699
abz5,1313,698531,100,5000,0.5,0.3,300,52079
abz5,1367,147799,300,5000,0.5,0.5,300,16999
abz5,1378,51673,1000,5000,0.3,0.5,300,4269
abz5,1318,533382,100,5000,0.4,0.3,300,20519
abz5,1390,151273,1000,5000,0.6,0.4,300,42689
abz5,1320,698531,100,5000,0.5,0.4,300,52089
abz5,1355,960512,200,5000,0.4,0.2,300,5209
abz5,1329,698531,100,5000,0.4,0.1,300,51999
abz5,1389,151273,1000,5000,0.6,0.3,300,42679
abz5,1388,147799,300,5000,0.6,0.3,300,17029
abz5,1329,960512,200,5000,0.4,0.1,300,5199
abz5,1325,147799,300,5000,0.7,0.3,300,17069
abz5,1341,332788,100,5000,0.2,0.1,300,42849
abz5,1330,698531,100,5000,0.2,0.6,300,51899
abz5,1382,237663,200,5000,0.1,0.7,300,519
abz5,1331,533382,100,5000,0.3,0.4,300,20459
abz5,1294,698531,100,5000,0.2,0.7,300,51909
abz5,1326,332788,100,5000,0.1,0.9,300,42839
abz5,1346,147799,300,5000,0.7,0.2,300,17059
abz5,1306,698531,100,5000,0.2,0.8,300,51919
abz5,1346,332788,100,5000,0.1,0.8,300,42829
abz5,1308,533382,100,5000,0.3,0.5,300,20469
abz5,1322,698531,100,5000,0.3,0.1,300,51929
abz5,1328,332788,100,5000,0.1,0.7,300,42819
abz5,1308,698531,100,5000,0.3,0.2,300,51939
abz5,1379,147799,300,5000,0.7,0.1,300,17049
abz5,1324,332788,100,5000,0.1,0.6,300,42809
abz5,1330,698531,100,5000,0.3,0.3,300,51949
abz5,1290,332788,100,5000,0.1,0.5,300,42799
abz5,1303,698531,100,5000,0.3,0.4,300,51959
abz5,1322,533382,100,5000,0.3,0.6,300,20479
abz5,1289,698531,100,5000,0.3,0.5,300,51969
abz5,1393,51673,1000,5000,0.3,0.6,300,4279
abz5,1349,147799,300,5000,0.6,0.4,300,17039
abz5,1343,332788,100,5000,0.1,0.4,300,42789
abz5,1324,332788,100,5000,0.1,0.3,300,42779
abz5,1315,698531,100,5000,0.3,0.6,300,51979
abz5,1288,698531,100,5000,0.3,0.7,300,51989
abz5,1314,533382,100,5000,0.3,0.7,300,20489
abz5,1309,698531,100,5000,0.5,0.5,300,52099
abz5,1383,237663,500,5000,0.5,0.5,300,1699
abz5,1360,147799,300,5000,0.5,0.4,300,16989
abz5,1322,698531,200,5000,0.1,0.2,300,52219
abz5,1363,151273,1000,5000,0.4,0.2,300,42559
abz5,1362,698531,200,5000,0.1,0.3,300,52229
abz5,1368,147799,300,5000,0.4,0.5,300,16939
abz5,1282,533382,100,5000,0.5,0.2,300,20569
abz5,1352,698531,200,5000,0.1,0.4,300,52239
abz5,1349,151273,1000,5000,0.4,0.1,300,42549
abz5,1333,698531,200,5000,0.1,0.5,300,52249
abz5,1377,151273,1000,5000,0.3,0.7,300,42539
abz5,1347,698531,200,5000,0.1,0.6,300,52259
abz5,1349,147799,300,5000,0.4,0.4,300,16929
abz5,1396,151273,1000,5000,0.3,0.6,300,42529
abz5,1331,533382,100,5000,0.5,0.3,300,20579
abz5,1347,698531,200,5000,0.1,0.7,300,52269
abz5,1363,151273,1000,5000,0.3,0.5,300,42519
abz5,1313,698531,200,5000,0.1,0.8,300,52279
abz5,1380,151273,1000,5000,0.3,0.4,300,42509
abz5,1353,698531,200,5000,0.1,0.9,300,52289
abz5,1353,147799,300,5000,0.4,0.3,300,16919
abz5,1363,960512,200,5000,0.4,0.4,300,5229
abz5,1313,533382,100,5000,0.5,0.4,300,20589
abz5,1379,237663,1000,5000,0.4,0.2,300,2059
abz5,1324,698531,200,5000,0.2,0.1,300,52299
abz5,1380,151273,1000,5000,0.3,0.3,300,42499
abz5,1322,698531,200,5000,0.2,0.2,300,52309
abz5,1391,51673,1000,5000,0.3,0.3,300,4249
abz5,1355,151273,1000,5000,0.3,0.2,300,42489
abz5,1397,151273,1000,5000,0.4,0.3,300,42569
abz5,1310,698531,200,5000,0.1,0.1,300,52209
abz5,1389,147799,300,5000,0.4,0.6,300,16949
abz5,1334,151273,1000,5000,0.4,0.4,300,42579
abz5,1418,151273,1000,5000,0.6,0.2,300,42669
abz5,1303,698531,100,5000,0.6,0.1,300,52109
abz5,1290,698531,100,5000,0.6,0.2,300,52119
abz5,1295,533382,100,5000,0.4,0.4,300,20529
abz5,1404,151273,1000,5000,0.6,0.1,300,42659
abz5,1327,698531,100,5000,0.6,0.3,300,52129
abz5,1345,147799,300,5000,0.5,0.3,300,16979
abz5,1356,151273,1000,5000,0.5,0.5,300,42649
abz5,1402,151273,1000,5000,0.5,0.4,300,42639
abz5,1305,698531,100,5000,0.6,0.4,300,52139
abz5,1275,698531,100,5000,0.7,0.1,300,52149
abz5,1327,533382,100,5000,0.4,0.5,300,20539
abz5,1373,151273,1000,5000,0.5,0.3,300,42629
abz5,1333,332788,100,5000,0.2,0.2,300,42859
abz5,1292,147799,300,5000,0.5,0.2,300,16969
abz5,1386,151273,1000,5000,0.5,0.2,300,42619
abz5,1261,698531,100,5000,0.7,0.3,300,52169
abz5,1391,151273,1000,5000,0.5,0.1,300,42609
abz5,1282,533382,100,5000,0.4,0.6,300,20549
abz5,1290,698531,100,5000,0.8,0.1,300,52179
abz5,1396,151273,1000,5000,0.4,0.6,300,42599
abz5,1386,147799,300,5000,0.5,0.1,300,16959
abz5,1395,51673,1000,5000,0.3,0.4,300,4259
abz5,1291,698531,100,5000,0.8,0.2,300,52189
abz5,1354,960512,200,5000,0.4,0.3,300,5219
