seed,tabu_length,max_steps,longest_hold
987842,2,1000,1000,abz9
987842,2,1000,1000,la04
987842,2,1000,1000,la03
987842,2,1000,1000,abz6
987842,2,1000,1000,la02
987842,2,1000,1000,abz5
987842,2,1000,1000,la01
987842,3,500,500,ft10
987842,3,500,500,abz7
987842,3,500,500,ft20
987842,3,500,500,abz9
987842,3,500,500,la04
987842,3,500,500,la03
987842,3,500,500,abz6
987842,3,500,500,la02
987842,3,500,500,abz5
987842,3,500,500,la01
987842,3,750,500,ft10
987842,3,750,500,abz7
987842,3,750,500,ft20
987842,3,750,500,abz9
987842,3,750,500,la04
987842,3,750,500,la03
987842,3,750,500,abz6
987842,3,750,500,la02
987842,3,750,500,abz5
987842,3,750,500,la01
987842,3,1000,500,ft10
987842,3,1000,500,abz7
987842,3,1000,500,ft20
987842,3,1000,500,abz9
987842,3,1000,500,la04
987842,3,1000,500,la03
987842,3,1000,500,abz6
987842,3,1000,500,la02
987842,3,1000,500,abz5
987842,3,1000,500,la01
987842,3,1000,1000,ft10
987842,3,1000,1000,abz7
987842,3,1000,1000,ft20
987842,3,1000,1000,abz9
987842,3,1000,1000,la04
987842,3,1000,1000,la03
987842,3,1000,1000,abz6
987842,3,1000,1000,la02
987842,3,1000,1000,abz5
987842,3,1000,1000,la01
987842,4,500,500,ft10
987842,4,500,500,abz7
987842,4,500,500,ft20
987842,4,500,500,abz9
987842,4,500,500,la04
987842,4,500,500,la03
987842,4,500,500,abz6
987842,4,500,500,la02
987842,4,500,500,abz5
987842,4,500,500,la01
987842,4,750,500,ft10
987842,4,750,500,abz7
987842,4,750,500,ft20
987842,4,750,500,abz9
987842,4,750,500,la04
987842,4,750,500,la03
987842,4,750,500,abz6
987842,4,750,500,la02
987842,4,750,500,abz5
987842,4,750,500,la01
987842,4,1000,500,ft10
987842,4,1000,500,abz7
987842,4,1000,500,ft20
987842,4,1000,500,abz9
987842,4,1000,500,la04
987842,4,1000,500,la03
987842,4,1000,500,abz6
987842,4,1000,500,la02
987842,4,1000,500,abz5
987842,4,1000,500,la01
987842,4,1000,1000,ft10
987842,4,1000,1000,abz7
987842,4,1000,1000,ft20
987842,4,1000,1000,abz9
987842,4,1000,1000,la04
987842,4,1000,1000,la03
987842,4,1000,1000,abz6
987842,4,1000,1000,la02
987842,4,1000,1000,abz5
987842,4,1000,1000,la01
987842,6,500,500,ft10
987842,6,500,500,abz7
987842,6,500,500,ft20
987842,6,500,500,abz9
987842,6,500,500,la04
987842,6,500,500,la03
987842,6,500,500,abz6
987842,6,500,500,la02
987842,6,500,500,abz5
987842,6,500,500,la01
987842,6,750,500,ft10
987842,6,750,500,abz7
987842,6,750,500,ft20
987842,6,750,500,abz9
987842,6,750,500,la04
987842,6,750,500,la03
987842,6,750,500,abz6
987842,6,750,500,la02
987842,6,750,500,abz5
987842,6,750,500,la01
987842,6,1000,500,ft10
987842,6,1000,500,abz7
987842,6,1000,500,ft20
987842,6,1000,500,abz9
987842,6,1000,500,la04
987842,6,1000,500,la03
987842,6,1000,500,abz6
987842,6,1000,500,la02
987842,6,1000,500,abz5
987842,6,1000,500,la01
987842,6,1000,1000,ft10
987842,6,1000,1000,abz7
987842,6,1000,1000,ft20
987842,6,1000,1000,abz9
987842,6,1000,1000,la04
987842,6,1000,1000,la03
987842,6,1000,1000,abz6
987842,6,1000,1000,la02
987842,6,1000,1000,abz5
987842,6,1000,1000,la01
987842,8,500,500,ft10
987842,8,500,500,abz7
987842,8,500,500,ft20
987842,8,500,500,abz9
987842,8,500,500,la04
987842,8,500,500,la03
987842,8,500,500,abz6
987842,8,500,500,la02
987842,8,500,500,abz5
987842,8,500,500,la01
987842,8,750,500,ft10
987842,8,750,500,abz7
987842,8,750,500,ft20
987842,8,750,500,abz9
987842,8,750,500,la04
987842,8,750,500,la03
987842,8,750,500,abz6
987842,8,750,500,la02
987842,8,750,500,abz5
987842,8,750,500,la01
987842,8,1000,500,ft10
987842,8,1000,500,abz7
987842,8,1000,500,ft20
987842,8,1000,500,abz9
987842,8,1000,500,la04
987842,8,1000,500,la03
987842,8,1000,500,abz6
987842,8,1000,500,la02
987842,8,1000,500,abz5
987842,8,1000,500,la01
987842,8,1000,1000,ft10
987842,8,1000,1000,abz7
987842,8,1000,1000,ft20
987842,8,1000,1000,abz9
987842,8,1000,1000,la04
987842,8,1000,1000,la03
987842,8,1000,1000,abz6
987842,8,1000,1000,la02
987842,8,1000,1000,abz5
987842,8,1000,1000,la01
661421,2,500,500,ft10
661421,2,500,500,abz7
661421,2,500,500,ft20
661421,2,500,500,abz9
661421,2,500,500,la04
661421,2,500,500,la03
661421,2,500,500,abz6
661421,2,500,500,la02
661421,2,500,500,abz5
661421,2,500,500,la01
661421,2,750,500,ft10
661421,2,750,500,abz7
661421,2,750,500,ft20
661421,2,750,500,abz9
661421,2,750,500,la04
661421,2,750,500,la03
661421,2,750,500,abz6
661421,2,750,500,la02
661421,2,750,500,abz5
661421,2,750,500,la01
661421,2,1000,500,ft10
661421,2,1000,500,abz7
661421,2,1000,500,ft20
661421,2,1000,500,abz9
661421,2,1000,500,la04
661421,2,1000,500,la03
661421,2,1000,500,abz6
661421,2,1000,500,la02
661421,2,1000,500,abz5
661421,2,1000,500,la01
661421,2,1000,1000,ft10
661421,2,1000,1000,abz7
661421,2,1000,1000,ft20
661421,2,1000,1000,abz9
661421,2,1000,1000,la04
661421,2,1000,1000,la03
661421,2,1000,1000,abz6
661421,2,1000,1000,la02
661421,2,1000,1000,abz5
661421,2,1000,1000,la01
661421,3,500,500,ft10
661421,3,500,500,abz7
661421,3,500,500,ft20
661421,3,500,500,abz9
661421,3,500,500,la04
661421,3,500,500,la03
661421,3,500,500,abz6
661421,3,500,500,la02
661421,3,500,500,abz5
661421,3,500,500,la01
661421,3,750,500,ft10
661421,3,750,500,abz7
661421,3,750,500,ft20
661421,3,750,500,abz9
661421,3,750,500,la04
661421,3,750,500,la03
661421,3,750,500,abz6
661421,3,750,500,la02
661421,3,750,500,abz5
661421,3,750,500,la01
661421,3,1000,500,ft10
661421,3,1000,500,abz7
661421,3,1000,500,ft20
661421,3,1000,500,abz9
661421,3,1000,500,la04
661421,3,1000,500,la03
661421,3,1000,500,abz6
661421,3,1000,500,la02
661421,3,1000,500,abz5
661421,3,1000,500,la01
661421,3,1000,1000,ft10
661421,3,1000,1000,abz7
661421,3,1000,1000,ft20
661421,3,1000,1000,abz9
661421,3,1000,1000,la04
661421,3,1000,1000,la03
661421,3,1000,1000,abz6
661421,3,1000,1000,la02
661421,3,1000,1000,abz5
661421,3,1000,1000,la01
661421,4,500,500,ft10
661421,4,500,500,abz7
661421,4,500,500,ft20
661421,4,500,500,abz9
661421,4,500,500,la04
661421,4,500,500,la03
661421,4,500,500,abz6
661421,4,500,500,la02
661421,4,500,500,abz5
661421,4,500,500,la01
661421,4,750,500,ft10
661421,4,750,500,abz7
661421,4,750,500,ft20
661421,4,750,500,abz9
661421,4,750,500,la04
661421,4,750,500,la03
661421,4,750,500,abz6
661421,4,750,500,la02
661421,4,750,500,abz5
661421,4,750,500,la01
661421,4,1000,500,ft10
661421,4,1000,500,abz7
661421,4,1000,500,ft20
661421,4,1000,500,abz9
661421,4,1000,500,la04
661421,4,1000,500,la03
661421,4,1000,500,abz6
661421,4,1000,500,la02
661421,4,1000,500,abz5
661421,4,1000,500,la01
661421,4,1000,1000,ft10
661421,4,1000,1000,abz7
661421,4,1000,1000,ft20
661421,4,1000,1000,abz9
661421,4,1000,1000,la04
661421,4,1000,1000,la03
661421,4,1000,1000,abz6
661421,4,1000,1000,la02
661421,4,1000,1000,abz5
661421,4,1000,1000,la01
661421,6,500,500,ft10
661421,6,500,500,abz7
661421,6,500,500,ft20
661421,6,500,500,abz9
661421,6,500,500,la04
661421,6,500,500,la03
661421,6,500,500,abz6
661421,6,500,500,la02
661421,6,500,500,abz5
661421,6,500,500,la01
661421,6,750,500,ft10
661421,6,750,500,abz7
661421,6,750,500,ft20
661421,6,750,500,abz9
661421,6,750,500,la04
661421,6,750,500,la03
661421,6,750,500,abz6
661421,6,750,500,la02
661421,6,750,500,abz5
661421,6,750,500,la01
661421,6,1000,500,ft10
661421,6,1000,500,abz7
661421,6,1000,500,ft20
661421,6,1000,500,abz9
661421,6,1000,500,la04
661421,6,1000,500,la03
661421,6,1000,500,abz6
661421,6,1000,500,la02
661421,6,1000,500,abz5
661421,6,1000,500,la01
661421,6,1000,1000,ft10
661421,6,1000,1000,abz7
661421,6,1000,1000,ft20
661421,6,1000,1000,abz9
661421,6,1000,1000,la04
661421,6,1000,1000,la03
661421,6,1000,1000,abz6
661421,6,1000,1000,la02
661421,6,1000,1000,abz5
661421,6,1000,1000,la01
661421,8,500,500,ft10
661421,8,500,500,abz7
661421,8,500,500,ft20
661421,8,500,500,abz9
661421,8,500,500,la04
661421,8,500,500,la03
661421,8,500,500,abz6
661421,8,500,500,la02
661421,8,500,500,abz5
661421,8,500,500,la01
661421,8,750,500,ft10
661421,8,750,500,abz7
661421,8,750,500,ft20
661421,8,750,500,abz9
661421,8,750,500,la04
661421,8,750,500,la03
661421,8,750,500,abz6
661421,8,750,500,la02
661421,8,750,500,abz5
661421,8,750,500,la01
661421,8,1000,500,ft10
661421,8,1000,500,abz7
661421,8,1000,500,ft20
661421,8,1000,500,abz9
661421,8,1000,500,la04
661421,8,1000,500,la03
661421,8,1000,500,abz6
661421,8,1000,500,la02
661421,8,1000,500,abz5
661421,8,1000,500,la01
661421,8,1000,1000,ft10
661421,8,1000,1000,abz7
661421,8,1000,1000,ft20
661421,8,1000,1000,abz9
661421,8,1000,1000,la04
661421,8,1000,1000,la03
661421,8,1000,1000,abz6
661421,8,1000,1000,la02
661421,8,1000,1000,abz5
661421,8,1000,1000,la01
496032,2,500,500,ft10
496032,2,500,500,abz7
496032,2,500,500,ft20
496032,2,500,500,abz9
496032,2,500,500,la04
496032,2,500,500,la03
496032,2,500,500,abz6
496032,2,500,500,la02
496032,2,500,500,abz5
496032,2,500,500,la01
496032,2,750,500,ft10
496032,2,750,500,abz7
496032,2,750,500,ft20
496032,2,750,500,abz9
496032,2,750,500,la04
496032,2,750,500,la03
496032,2,750,500,abz6
496032,2,750,500,la02
496032,2,750,500,abz5
496032,2,750,500,la01
496032,2,1000,500,ft10
496032,2,1000,500,abz7
496032,2,1000,500,ft20
496032,2,1000,500,abz9
496032,2,1000,500,la04
496032,2,1000,500,la03
496032,2,1000,500,abz6
496032,2,1000,500,la02
496032,2,1000,500,abz5
496032,2,1000,500,la01
496032,2,1000,1000,ft10
496032,2,1000,1000,abz7
496032,2,1000,1000,ft20
496032,2,1000,1000,abz9
496032,2,1000,1000,la04
496032,2,1000,1000,la03
496032,2,1000,1000,abz6
496032,2,1000,1000,la02
496032,2,1000,1000,abz5
496032,2,1000,1000,la01
496032,3,500,500,ft10
496032,3,500,500,abz7
496032,3,500,500,ft20
496032,3,500,500,abz9
496032,3,500,500,la04
496032,3,500,500,la03
496032,3,500,500,abz6
496032,3,500,500,la02
496032,3,500,500,abz5
496032,3,500,500,la01
496032,3,750,500,ft10
496032,3,750,500,abz7
496032,3,750,500,ft20
496032,3,750,500,abz9
496032,3,750,500,la04
496032,3,750,500,la03
496032,3,750,500,abz6
496032,3,750,500,la02
496032,3,750,500,abz5
496032,3,750,500,la01
496032,3,1000,500,ft10
496032,3,1000,500,abz7
496032,3,1000,500,ft20
496032,3,1000,500,abz9
496032,3,1000,500,la04
496032,3,1000,500,la03
496032,3,1000,500,abz6
496032,3,1000,500,la02
496032,3,1000,500,abz5
496032,3,1000,500,la01
496032,3,1000,1000,ft10
496032,3,1000,1000,abz7
496032,3,1000,1000,ft20
496032,3,1000,1000,abz9
496032,3,1000,1000,la04
496032,3,1000,1000,la03
496032,3,1000,1000,abz6
496032,3,1000,1000,la02
496032,3,1000,1000,abz5
496032,3,1000,1000,la01
496032,4,500,500,ft10
496032,4,500,500,abz7
496032,4,500,500,ft20
496032,4,500,500,abz9
496032,4,500,500,la04
496032,4,500,500,la03
496032,4,500,500,abz6
496032,4,500,500,la02
496032,4,500,500,abz5
496032,4,500,500,la01
496032,4,750,500,ft10
496032,4,750,500,abz7
496032,4,750,500,ft20
496032,4,750,500,abz9
496032,4,750,500,la04
496032,4,750,500,la03
496032,4,750,500,abz6
496032,4,750,500,la02
496032,4,750,500,abz5
496032,4,750,500,la01
496032,4,1000,500,ft10
496032,4,1000,500,abz7
496032,4,1000,500,ft20
496032,4,1000,500,abz9
496032,4,1000,500,la04
496032,4,1000,500,la03
496032,4,1000,500,abz6
496032,4,1000,500,la02
496032,4,1000,500,abz5
496032,4,1000,500,la01
496032,4,1000,1000,ft10
496032,4,1000,1000,abz7
496032,4,1000,1000,ft20
496032,4,1000,1000,abz9
496032,4,1000,1000,la04
496032,4,1000,1000,la03
496032,4,1000,1000,abz6
496032,4,1000,1000,la02
496032,4,1000,1000,abz5
496032,4,1000,1000,la01
496032,6,500,500,ft10
496032,6,500,500,abz7
496032,6,500,500,ft20
496032,6,500,500,abz9
496032,6,500,500,la04
496032,6,500,500,la03
496032,6,500,500,abz6
496032,6,500,500,la02
496032,6,500,500,abz5
496032,6,500,500,la01
496032,6,750,500,ft10
496032,6,750,500,abz7
496032,6,750,500,ft20
496032,6,750,500,abz9
496032,6,750,500,la04
496032,6,750,500,la03
496032,6,750,500,abz6
496032,6,750,500,la02
496032,6,750,500,abz5
496032,6,750,500,la01
496032,6,1000,500,ft10
496032,6,1000,500,abz7
496032,6,1000,500,ft20
496032,6,1000,500,abz9
496032,6,1000,500,la04
496032,6,1000,500,la03
496032,6,1000,500,abz6
496032,6,1000,500,la02
496032,6,1000,500,abz5
496032,6,1000,500,la01
496032,6,1000,1000,ft10
496032,6,1000,1000,abz7
496032,6,1000,1000,ft20
496032,6,1000,1000,abz9
496032,6,1000,1000,la04
496032,6,1000,1000,la03
496032,6,1000,1000,abz6
496032,6,1000,1000,la02
496032,6,1000,1000,abz5
496032,6,1000,1000,la01
496032,8,500,500,ft10
496032,8,500,500,abz7
496032,8,500,500,ft20
496032,8,500,500,abz9
496032,8,500,500,la04
496032,8,500,500,la03
496032,8,500,500,abz6
496032,8,500,500,la02
496032,8,500,500,abz5
496032,8,500,500,la01
496032,8,750,500,ft10
496032,8,750,500,abz7
496032,8,750,500,ft20
496032,8,750,500,abz9
496032,8,750,500,la04
496032,8,750,500,la03
496032,8,750,500,abz6
496032,8,750,500,la02
496032,8,750,500,abz5
496032,8,750,500,la01
496032,8,1000,500,ft10
496032,8,1000,500,abz7
496032,8,1000,500,ft20
496032,8,1000,500,abz9
496032,8,1000,500,la04
496032,8,1000,500,la03
496032,8,1000,500,abz6
496032,8,1000,500,la02
496032,8,1000,500,abz5
496032,8,1000,500,la01
496032,8,1000,1000,ft10
496032,8,1000,1000,abz7
496032,8,1000,1000,ft20
496032,8,1000,1000,abz9
496032,8,1000,1000,la04
496032,8,1000,1000,la03
496032,8,1000,1000,abz6
496032,8,1000,1000,la02
496032,8,1000,1000,abz5
496032,8,1000,1000,la01
468197,2,500,500,ft10
468197,2,500,500,abz7
468197,2,500,500,ft20
468197,2,500,500,abz9
468197,2,500,500,la04
468197,2,500,500,la03
468197,2,500,500,abz6
468197,2,500,500,la02
468197,2,500,500,abz5
468197,2,500,500,la01
468197,2,750,500,ft10
468197,2,750,500,abz7
468197,2,750,500,ft20
468197,2,750,500,abz9
468197,2,750,500,la04
468197,2,750,500,la03
468197,2,750,500,abz6
468197,2,750,500,la02
468197,2,750,500,abz5
468197,2,750,500,la01
468197,2,1000,500,ft10
468197,2,1000,500,abz7
468197,2,1000,500,ft20
468197,2,1000,500,abz9
468197,2,1000,500,la04
468197,2,1000,500,la03
468197,2,1000,500,abz6
468197,2,1000,500,la02
468197,2,1000,500,abz5
468197,2,1000,500,la01
468197,2,1000,1000,ft10
468197,2,1000,1000,abz7
468197,2,1000,1000,ft20
468197,2,1000,1000,abz9
468197,2,1000,1000,la04
468197,2,1000,1000,la03
468197,2,1000,1000,abz6
468197,2,1000,1000,la02
468197,2,1000,1000,abz5
468197,2,1000,1000,la01
468197,3,500,500,ft10
468197,3,500,500,abz7
468197,3,500,500,ft20
468197,3,500,500,abz9
468197,3,500,500,la04
468197,3,500,500,la03
468197,3,500,500,abz6
468197,3,500,500,la02
468197,3,500,500,abz5
468197,3,500,500,la01
468197,3,750,500,ft10
468197,3,750,500,abz7
468197,3,750,500,ft20
468197,3,750,500,abz9
468197,3,750,500,la04
468197,3,750,500,la03
468197,3,750,500,abz6
468197,3,750,500,la02
468197,3,750,500,abz5
468197,3,750,500,la01
468197,3,1000,500,ft10
468197,3,1000,500,abz7
468197,3,1000,500,ft20
468197,3,1000,500,abz9
468197,3,1000,500,la04
468197,3,1000,500,la03
468197,3,1000,500,abz6
468197,3,1000,500,la02
468197,3,1000,500,abz5
468197,3,1000,500,la01
468197,3,1000,1000,ft10
468197,3,1000,1000,abz7
468197,3,1000,1000,ft20
468197,3,1000,1000,abz9
468197,3,1000,1000,la04
468197,3,1000,1000,la03
468197,3,1000,1000,abz6
468197,3,1000,1000,la02
468197,3,1000,1000,abz5
468197,3,1000,1000,la01
468197,4,500,500,ft10
468197,4,500,500,abz7
468197,4,500,500,ft20
468197,4,500,500,abz9
468197,4,500,500,la04
468197,4,500,500,la03
468197,4,500,500,abz6
468197,4,500,500,la02
468197,4,500,500,abz5
468197,4,500,500,la01
468197,4,750,500,ft10
468197,4,750,500,abz7
468197,4,750,500,ft20
468197,4,750,500,abz9
468197,4,750,500,la04
468197,4,750,500,la03
468197,4,750,500,abz6
468197,4,750,500,la02
468197,4,750,500,abz5
468197,4,750,500,la01
468197,4,1000,500,ft10
468197,4,1000,500,abz7
468197,4,1000,500,ft20
468197,4,1000,500,abz9
468197,4,1000,500,la04
468197,4,1000,500,la03
468197,4,1000,500,abz6
468197,4,1000,500,la02
468197,4,1000,500,abz5
468197,4,1000,500,la01
468197,4,1000,1000,ft10
468197,4,1000,1000,abz7
468197,4,1000,1000,ft20
468197,4,1000,1000,abz9
468197,4,1000,1000,la04
468197,4,1000,1000,la03
468197,4,1000,1000,abz6
468197,4,1000,1000,la02
468197,4,1000,1000,abz5
468197,4,1000,1000,la01
468197,6,500,500,ft10
468197,6,500,500,abz7
468197,6,500,500,ft20
468197,6,500,500,abz9
468197,6,500,500,la04
468197,6,500,500,la03
468197,6,500,500,abz6
468197,6,500,500,la02
468197,6,500,500,abz5
468197,6,500,500,la01
468197,6,750,500,ft10
468197,6,750,500,abz7
468197,6,750,500,ft20
468197,6,750,500,abz9
468197,6,750,500,la04
468197,6,750,500,la03
468197,6,750,500,abz6
468197,6,750,500,la02
468197,6,750,500,abz5
468197,6,750,500,la01
468197,6,1000,500,ft10
468197,6,1000,500,abz7
468197,6,1000,500,ft20
468197,6,1000,500,abz9
468197,6,1000,500,la04
468197,6,1000,500,la03
468197,6,1000,500,abz6
468197,6,1000,500,la02
468197,6,1000,500,abz5
468197,6,1000,500,la01
468197,6,1000,1000,ft10
468197,6,1000,1000,abz7
468197,6,1000,1000,ft20
468197,6,1000,1000,abz9
468197,6,1000,1000,la04
468197,6,1000,1000,la03
468197,6,1000,1000,abz6
468197,6,1000,1000,la02
468197,6,1000,1000,abz5
468197,6,1000,1000,la01
468197,8,500,500,ft10
468197,8,500,500,abz7
468197,8,500,500,ft20
468197,8,500,500,abz9
468197,8,500,500,la04
468197,8,500,500,la03
468197,8,500,500,abz6
468197,8,500,500,la02
468197,8,500,500,abz5
468197,8,500,500,la01
468197,8,750,500,ft10
468197,8,750,500,abz7
468197,8,750,500,ft20
468197,8,750,500,abz9
468197,8,750,500,la04
468197,8,750,500,la03
468197,8,750,500,abz6
468197,8,750,500,la02
468197,8,750,500,abz5
468197,8,750,500,la01
468197,8,1000,500,ft10
468197,8,1000,500,abz7
468197,8,1000,500,ft20
468197,8,1000,500,abz9
468197,8,1000,500,la04
468197,8,1000,500,la03
468197,8,1000,500,abz6
468197,8,1000,500,la02
468197,8,1000,500,abz5
468197,8,1000,500,la01
468197,8,1000,1000,ft10
468197,8,1000,1000,abz7
468197,8,1000,1000,ft20
468197,8,1000,1000,abz9
468197,8,1000,1000,la04
468197,8,1000,1000,la03
468197,8,1000,1000,abz6
468197,8,1000,1000,la02
468197,8,1000,1000,abz5
468197,8,1000,1000,la01
